HashFunction,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
d4dc52496c194af4dfca49beb51b6c90f0b7ab4721e494a3382c0d002dc53811,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fb1e2e0ddbff4321be818bef650cfa3957d96a59b471fd9da1e1b25fda24e5b9,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6ac2f3354d89037ffd06caf44c7ef10bd51366e715f495db3831d78ea8cebf44,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
91c6efabc419eb43d3e7432e8249d61e9d4d4a3a550bfbeb8c061039ec1a8b0b,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
e4efdaaaa78615b29fe9ee9014931834fe350cf404c38e3545eb9cd55399b725,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2382b935243dca28b3c5eaf83c5f64cff716be49d3367bf0be64a52d37038f9d,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
d9fdf169851514b9be424da25e4bec5e86975d22dfa547a7021fbeab7192bf55,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
708bdf07b63712878ca32552852c425a19d59ae5166daba9d0f90efa03855540,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
afaa7b6543f9bc8c89caccd507472d405de47b5c976873e63b3cee3317066c6f,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18765d92caa26abc1e4a6e935614eb00ba6214eeccc7044cb29c6d06ee343092,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
bfcd96eb203e9c35a8c5ac2bdf92024842afc6ea702063b1286b07c27b5ee306,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
aa0a7ae1bd6a11ab8d63350e0a184a5ee718f03e1eb3e6617d1fc893ad68c5f3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
dba82ff95bb50614ff5c77d539e5ea3bc7c7803c0cd7f5d5d63fffdd95c5a63c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4eb33c4b2fe771e8766fb6fddf744d351a1293fa41ef178f119b5519b3e1ef65,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
adf571bab67e53fd1ea8b3110579ec9dfa1950a1a1a7571d54345cc9a7fa0ac3,12,3,3,0,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
03b04ce43ef0dba2882b61b0b68398af123ae6d306ca8c27ea6196d8c6172b52,3,1,2,1,1,0,1,0,0,0,1,3,2,1,1,0,1,0,0,0
7ad75c13b935ebcc3fbad79e4fba49dd124db89cd9a402671a29c819ec477425,1,2,0,2,0,1,2,0,2,0,1,2,0,2,0,1,2,0,2,0
db2757a5b80b914f4f540dae8338e41d37b1895b30878e3fa07e6d64d34b7d8b,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6fe86629ea2bf2ddbb775128dd19e4584682242988f5c13d1b3c2becfe1dcabe,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
025f34473d8d91429fadeb4bda3c487746fa1dece7d7074a701dc27746e3270a,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6cc179bfdc32886a1bab835cab4d418939a88c080a49757e4eab0ddc0b18c5e9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
a622ac434b9a4e5cff267abac9d1653112d924f89607ddcf69842e42eeb743a1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42f88e01b80bd0078cd93067490c9b2aeb1f87f73146f3b635041018db3810a6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14e1191d5cf6ab08a77cc16e7958e2a5e159113b40f322762a02c7e36afe62c5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ef3dfac19aef3792e74494a3411ad94748569fe55f7241a6c23d9ddca8f75708,0,15,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f643572e2d524b4dad34287070c22dbb809e2e56d5e918ac91f5f7c9a9439fa3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
c18c9e30f2068d4a25240dd14a72dd6208e00478c1cc094cd28ef7c4b7f7fd80,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
d9a9958f36f966886ab509565c364a544da380f884e15f946d27b0b04483a11a,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
c926125b18adc6a615b6e058480e1568bf9c58ae8363cf8436d15f045b8a139c,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
697c8003dee3478b11a1eeefe21d80176cdd38b77664f0448d2591a1ccc5b23a,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
fe50144616882f203e7d77aa58fbb657202dd6ca1c2c36ddd23b0c032f419515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
d6027eae748238daf3575abb3bac380d3ab0a47d83976947d910081029816b4d,3,2,1,2,2,0,2,3,0,2,3,0,3,2,0,2,2,1,2,2
5ae3f5791c9f4e8864ef7c5bfb915dc6666f620a10c316960027e7dacd896f63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
649a8bce927f6264d628fa7af5526bfb8c4c51f15f0ac374107e863898136923,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
99f968219792b7ebd15e80068b2b878437d4857f806a4235f79712a95ed08204,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
467f142050d62423d01165a8669cd17f6c8d7b800da84dbb2f320d5d569b24ff,2,1,0,1,1,2,1,0,1,1,2,1,0,1,1,2,1,0,1,1
f4e590672d48fcdb0538de90d7a4c674e02a3b2959ccc6a834a4ea07718ce369,1,2,0,1,2,0,1,2,0,1,1,1,1,1,1,1,1,1,1,1
9997adb67fa9d3d61100c5742316a9054b27a93a41e9785c70915ec5f5d9fb14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a75c601ab7e2ce16a63a775b5d1aff9856541849a4a263d2f8b499e9c6aa7c86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c0904ada35cf60e491e677306c29694592c4aa365fba0a6f8816d2c72549d5c5,20,0,1,2,3,0,0,0,0,5,0,3,2,3,1,0,0,1,0,3
0fe0325046f7c7a631797076b04781ce67813cdfd398ad9946a246dd3849d9c7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ca94c0727bb177f6e686f1e9b2662ceec7bc1b1bdd6fc49955e60cacc4c7147c,0,0,0,0,0,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0
d82922bc36c831d11a5bce7df996c987d41808e3c677ae0f001992d35b9068f9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03228b24a75205be288625134b5b12a6d599c4b8ea67be189de6395dc561ecd4,1,1,2,0,2,0,1,0,3,0,1,1,2,0,2,0,1,0,3,0
96d243459450e8cfe696b2dc07dbf62e430fe4208f2536070e1e06f244c3fd89,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5f5236092d5d805d5069beb95494790bd93698097cb6002e9b7efa33ddf27c74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8c9c83ef1dfdd13922bd052bfa74f68be2fd9feecefc12a5bdac0116b9b4ccf2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ae3b9f7d5e0db27d1deb792cd65ba8c43e610c4a0c14788bcde53a530fd4c6a6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1e5bfcc662ff982b62ca347d1058f43780275234da00b4b5162e6a887d82a56a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
872ef3e2079b0cbb523f3097fb995ef741236d88c7c7b05d6b7e26c42f0afe78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a7f3516d41a58d3e59693917fcdd254541bb6d5715422237caca346a6f526f9f,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
7c8df199c25d17b2ad97bd077ef581355976b6110669dc6d9c90019fa8d76b41,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
eb2d4e0449085aa5012a7d18306e6b28c0a9a3232ff560dc88dce2bc7bc6ab16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0b4ce1bf6934f676aea9c7338fe10231ed35d23e7aed0ccd6eb09f8bb1782d8e,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
da62220a61fded3bfe159502cd02c6062ca6c09ca729c38645627d6e4a676487,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0
aaeff19c25c38701801c22ceeb8785358c41942c21693692ce58d7b7512d48a0,1,0,0,1,2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,2
