HashFunction,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
c69374ac22f856b060e3c706ec6111a81911278733a9641d200780065d6300ac,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
61f5657c749f0ba666f81c1e0f11579332811a664df09432e53d98760e34c76e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e29e15f73c480823ca52b70716427bd5443d363ed79d115ef0784a6ac4bee1f1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
32e28d9060d2bcd96028a0509a49d20fdea2a0645d51d5ca758382fe809bb96b,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
011a340a4d7d75275220883d6f2757b921ad21b2aea459e79e42c469ccdf3a3f,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
d483be362dbecb3da666bf130d18d729613d6224e3f65c6d2a69b47abfcd2deb,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
bffe5da542e40bba7e9322c5ee0dd09b713dc1f5675def1bc5fd0f0c47332a25,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6b1914c4eddf5a102e2ecd3c1d88b5ada542bf1bb79d10e16aa1f02e0ce624be,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
42ad197a8afe1a3d578e45e78bed399cfed13ac34f5e7f14cad5b063a02ed44a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ad08393830e5ced368ab47c26eecdb86bf67e32be77f5b5e0979bed463313c56,77,74,77,101,84,75,79,79,70,68,79,81,73,72,77,82,74,77,73,85
ab9c2c838a88fc0512206f9ff30f26c850d7d23854f00a8a87e1f53f7d08facf,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
99f4d38df46eed8431e98c726983ae3cd604b4642e41ba1bc7cc7e61334ce006,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ec2b6212eff508f4e45595c07421475cb42e9a3e63afc3618d9e33da70cde625,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
d49fe0d5236ca1f78a0b9abb42d545809ea567f2f198a700b0074de10277941b,14,0,0,0,0,14,0,0,0,0,14,0,0,0,0,14,0,0,0,0
7965bc861e58c6d4ab8a1b5b90b6b026322e53be124ac9b0fb535dbef9ef32cf,1,1,1,1,2,0,2,0,1,2,0,2,1,0,1,1,1,1,1,2
7ed8175d49a518d6e0f221ad19b8c35dbb14d587ad7db0154a20c88cec994d66,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38981ebf10e0ec22aeca2e3de4f82c7e43d869a491b5418d879208935b846341,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9c4dd4d950b7c5aa188eb0f43f5b3f3e788eff73f1dc62ea7698fbb3532b7798,3,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cef5a24cc5fa1771955c50dbb9fb496ade7fcc3d71994f35089e687e095e068b,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0988426d4265f5db5af159f1806abc643a56609a289d62a1cd6c67fcbdc7b026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3efde137b5cb1f5f208cf0572e7478575321b2b41a10f2d6afffcf1a6db78939,3,1,2,1,0,3,1,0,0,2,0,0,1,1,0,0,1,1,0,0
b26ef4230060d0b9ccf7370ae398c3796be00170a5f7c560008a66f166aaa4f1,2,3,0,0,0,1,1,2,2,0,0,3,0,0,1,3,1,0,0,1
06b451242f2d28a41b539aaf383b5cd3a3ad19449d755e159a09058bd4de29d5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0f563cff27e65a930b1854c55f864a596021f7b706b5d6be3c8cb8579c06d79a,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
3f7b9c40ad8590c6db963384e858188b6517f1bcbd1225d56844f5b4fdff0457,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
